entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,size_lots,pnl,exit_reason,is_winner,cumulative_pnl,trade_num,duration,balance_after,running_win_rate,entry_hour,entry_dow,session
2024-07-24 00:00:00,2024-07-24 01:00:00,SELL,201.098,200.63632228405223,201.5449373881817,200.10155367660525,0.03,9.002715460981833,Stop Loss,True,142.22209901514344,33,0 days 01:00:00,242.22209901514344,0.6363636363636364,0,Wednesday,Asia (00-08)
2024-07-24 01:15:00,2024-07-24 04:30:00,SELL,200.4255,199.44342435646058,200.87474247860908,199.44342435646058,0.04,25.53396673202485,Take Profit,True,167.7560657471683,34,0 days 03:15:00,267.7560657471683,0.6470588235294118,1,Wednesday,Asia (00-08)
2024-07-24 04:45:00,2024-07-24 06:00:00,BUY,199.2645,199.20650777759025,198.83155179214478,200.11799328517912,0.04,-1.5077977826535403,Stop Loss,False,166.24826796451475,35,0 days 01:15:00,266.24826796451475,0.6285714285714286,4,Wednesday,Asia (00-08)
2024-07-24 06:30:00,2024-07-24 07:00:00,SELL,199.1085,199.3916266510656,199.57452243781088,198.11456219768525,0.04,-7.36129292770562,Stop Loss,False,158.88697503680913,36,0 days 00:30:00,258.88697503680913,0.6111111111111112,6,Wednesday,Asia (00-08)
2024-07-24 07:15:00,2024-07-24 08:30:00,SELL,199.567,199.46152345253702,199.9691414577961,198.5473152561188,0.04,2.7423902340376003,Stop Loss,True,161.62936527084673,37,0 days 01:15:00,261.62936527084673,0.6216216216216216,7,Wednesday,Asia (00-08)
2024-07-24 08:30:00,2024-07-24 09:15:00,BUY,199.7525,199.50831651475713,199.3823518717289,200.67051298856734,0.04,-6.348770616314653,Stop Loss,False,155.28059465453208,38,0 days 00:45:00,255.28059465453208,0.6052631578947368,8,Wednesday,London (08-13)
2024-07-24 09:15:00,2024-07-24 09:30:00,SELL,199.534,199.33365443946394,199.97626128458975,198.53875155115128,0.04,5.2089845739373,Stop Loss,True,160.48957922846938,39,0 days 00:15:00,260.4895792284694,0.6153846153846154,9,Wednesday,London (08-13)
2024-07-24 09:30:00,2024-07-24 09:45:00,SELL,199.377,199.73258510503155,199.80964967799187,198.38278771829607,0.04,-9.245212730819958,Stop Loss,False,151.24436649764942,40,0 days 00:15:00,251.24436649764942,0.6,9,Wednesday,London (08-13)
2024-07-24 09:45:00,2024-07-24 12:30:00,SELL,199.793,198.791377430439,200.2564194433689,198.791377430439,0.04,26.042186808585825,Take Profit,True,177.28655330623525,41,0 days 02:45:00,277.28655330623525,0.6097560975609756,9,Wednesday,London (08-13)
2024-07-24 12:30:00,2024-07-24 13:30:00,BUY,198.90249999999997,198.61536838982676,198.4592525565624,199.77844259977337,0.04,-7.465421864503696,Stop Loss,False,169.82113144173155,42,0 days 01:00:00,269.82113144173155,0.5952380952380952,12,Wednesday,London (08-13)
2024-07-24 13:45:00,2024-07-24 14:00:00,BUY,198.32150000000001,198.16536003359752,197.88853158617022,199.2338544216156,0.04,-4.059639126464788,Stop Loss,False,165.76149231526676,43,0 days 00:15:00,265.76149231526676,0.5813953488372093,13,Wednesday,Overlap (13-17)
2024-07-24 14:45:00,2024-07-24 21:30:00,BUY,198.007,198.46900619589925,197.59477391314508,198.8307494945526,0.04,12.012161093380485,Stop Loss,True,177.77365340864725,44,0 days 06:45:00,277.77365340864725,0.5909090909090909,14,Wednesday,Overlap (13-17)
2024-07-24 23:30:00,2024-07-25 00:15:00,SELL,198.46450000000002,198.33702046003347,198.9188144464493,197.45009145927432,0.04,3.3144680391301335,Stop Loss,True,181.08812144777738,45,0 days 00:45:00,281.0881214477774,0.6,23,Wednesday,New York (17-22)
2024-07-25 01:00:00,2024-07-25 01:15:00,SELL,197.53050000000002,197.5007890966087,197.96990517902375,196.46324115324023,0.04,0.7724834881739184,Stop Loss,True,181.8606049359513,46,0 days 00:15:00,281.8606049359513,0.6086956521739131,1,Thursday,Asia (00-08)
2024-07-25 01:15:00,2024-07-25 01:30:00,SELL,197.168,197.2278241563722,197.58983170318604,196.18610054779055,0.04,-1.5554280656772335,Stop Loss,False,180.30517687027407,47,0 days 00:15:00,280.30517687027407,0.5957446808510638,1,Thursday,Asia (00-08)
2024-07-25 01:30:00,2024-07-25 02:00:00,BUY,196.935,196.8377843496541,196.50552391171456,197.8698358631134,0.04,-2.527606908993448,Stop Loss,False,177.77756996128062,48,0 days 00:30:00,277.7775699612806,0.5833333333333334,1,Thursday,Asia (00-08)
2024-07-25 02:00:00,2024-07-25 02:30:00,SELL,196.81100000000004,197.12469164780904,197.22183193421367,195.86597281551366,0.04,-8.155982843034224,Stop Loss,False,169.6215871182464,49,0 days 00:30:00,269.6215871182464,0.5714285714285714,2,Thursday,Asia (00-08)
2024-07-25 02:45:00,2024-07-25 03:15:00,BUY,196.75799999999998,196.35019374656676,196.35019374656676,197.6402466254234,0.04,-10.602962589263768,Stop Loss,False,159.01862452898263,50,0 days 00:30:00,259.0186245289826,0.56,2,Thursday,Asia (00-08)
2024-07-25 03:15:00,2024-07-25 05:15:00,BUY,196.3635,197.15428735113142,195.93067371344566,197.15428735113142,0.04,20.560471129417124,Take Profit,True,179.57909565839975,51,0 days 02:00:00,279.57909565839975,0.5686274509803921,3,Thursday,Asia (00-08)
2024-07-25 05:15:00,2024-07-25 06:30:00,SELL,196.985,196.93930107006327,197.447386405468,195.95008865356448,0.04,1.188172178355444,Stop Loss,True,180.7672678367552,52,0 days 01:15:00,280.7672678367552,0.5769230769230769,5,Thursday,Asia (00-08)
2024-07-25 06:30:00,2024-07-25 06:45:00,BUY,196.7495,196.60969113755232,196.33527510118486,197.64145491075516,0.04,-3.635030423640046,Stop Loss,False,177.13223741311515,53,0 days 00:15:00,277.13223741311515,0.5660377358490566,6,Thursday,Asia (00-08)
2024-07-25 06:45:00,2024-07-25 07:00:00,BUY,196.95299999999997,196.71877829994077,196.5455914287567,197.7581077842712,0.04,-6.089764201539424,Stop Loss,False,171.04247321157573,54,0 days 00:15:00,271.0424732115757,0.5555555555555556,6,Thursday,Asia (00-08)
2024-07-25 07:15:00,2024-07-25 07:30:00,BUY,196.284,196.0059274240372,195.8754875805378,197.12815425062178,0.04,-7.229886975032684,Stop Loss,False,163.81258623654304,55,0 days 00:15:00,263.81258623654304,0.5454545454545454,7,Thursday,Asia (00-08)
2024-07-25 07:30:00,2024-07-25 08:15:00,BUY,195.9845,196.12430787516078,195.5779273838997,196.82290663433074,0.04,3.635004754180386,Stop Loss,True,167.44759099072343,56,0 days 00:45:00,267.4475909907234,0.5535714285714286,7,Thursday,Asia (00-08)
2024-07-25 08:15:00,2024-07-25 08:45:00,BUY,196.4115,196.503951287865,196.02105249667167,197.27406833076475,0.04,2.4037334844900897,Stop Loss,True,169.85132447521352,57,0 days 00:30:00,269.8513244752135,0.5614035087719298,8,Thursday,London (08-13)
2024-07-25 08:45:00,2024-07-25 11:00:00,SELL,196.764,196.23726357336656,197.1997930779457,195.79037999057772,0.04,13.695147092469654,Stop Loss,True,183.54647156768317,58,0 days 02:15:00,283.54647156768317,0.5689655172413793,8,Thursday,London (08-13)
2024-07-25 11:00:00,2024-07-25 12:15:00,BUY,196.3515,196.52274386155403,195.93112992191314,197.10191277408597,0.04,4.452340400405205,Stop Loss,True,187.99881196808838,59,0 days 01:15:00,287.9988119680884,0.576271186440678,11,Thursday,London (08-13)
2024-07-25 17:00:00,2024-07-25 23:15:00,SELL,198.277,197.68818663568936,198.8424527902603,197.27846441459656,0.04,15.309147472076233,Stop Loss,True,203.3079594401646,60,0 days 06:15:00,303.3079594401646,0.5833333333333334,17,Thursday,New York (17-22)
2024-07-26 00:45:00,2024-07-26 02:15:00,SELL,197.88,197.8332579811699,198.43110663771628,196.81253366947175,0.05,1.5191156119778526,Stop Loss,True,204.82707505214245,61,0 days 01:30:00,304.82707505214245,0.5901639344262295,0,Friday,Asia (00-08)
2024-07-26 05:00:00,2024-07-26 06:00:00,BUY,197.53549999999998,197.46585972726473,197.1532554666996,198.32746221828458,0.05,-2.26330886389583,Stop Loss,False,202.56376618824663,62,0 days 01:00:00,302.56376618824663,0.5806451612903226,5,Friday,Asia (00-08)
2024-07-26 06:00:00,2024-07-26 07:00:00,BUY,197.54899999999998,197.59579208520685,197.15785670185087,198.32317017221447,0.05,1.5207427692234177,Stop Loss,True,204.08450895747006,63,0 days 01:00:00,304.08450895747006,0.5873015873015873,6,Friday,Asia (00-08)
2024-07-26 07:00:00,2024-07-26 07:30:00,BUY,197.9325,198.07474792116147,197.56279911518098,198.7607599568367,0.05,4.623057437747775,Stop Loss,True,208.70756639521784,64,0 days 00:30:00,308.70756639521784,0.59375,7,Friday,Asia (00-08)
2024-07-26 07:30:00,2024-07-26 08:15:00,SELL,198.17200000000003,198.26171779684805,198.56141074013712,197.20106333208088,0.05,-2.9158283975606736,Stop Loss,False,205.79173799765715,65,0 days 00:45:00,305.79173799765715,0.5846153846153846,7,Friday,Asia (00-08)
2024-07-26 08:30:00,2024-07-26 10:00:00,SELL,198.584,198.55551691998303,198.99083559179306,197.53447466754915,0.05,0.9257001005514809,Stop Loss,True,206.71743809820862,66,0 days 01:30:00,306.7174380982086,0.5909090909090909,8,Friday,London (08-13)
2024-07-26 10:00:00,2024-07-26 12:15:00,BUY,198.37449999999998,198.79421785986978,197.97370715689658,199.2865044827461,0.05,13.64083044576823,Stop Loss,True,220.35826854397686,67,0 days 02:15:00,320.35826854397686,0.5970149253731343,10,Friday,London (08-13)
2024-07-26 12:15:00,2024-07-26 12:30:00,BUY,198.68849999999998,198.57355581699463,198.2763891289234,199.5414324650764,0.05,-3.7356859476738435,Stop Loss,False,216.622582596303,68,0 days 00:15:00,316.622582596303,0.5882352941176471,12,Friday,London (08-13)
2024-07-26 12:30:00,2024-07-26 13:00:00,BUY,198.54999999999998,198.27982753790585,198.1291754066944,199.39020168781278,0.05,-8.780605018059475,Stop Loss,False,207.84197757824353,69,0 days 00:30:00,307.84197757824353,0.5797101449275363,12,Friday,London (08-13)
2024-07-26 13:30:00,2024-07-26 14:00:00,BUY,197.91199999999998,197.88494764122603,197.5029058690071,198.8462982292175,0.05,-0.8792016601531571,Stop Loss,False,206.96277591809036,70,0 days 00:30:00,306.96277591809036,0.5714285714285714,13,Friday,Overlap (13-17)
2024-07-26 14:00:00,2024-07-26 14:15:00,BUY,197.952,197.70099401254242,197.5740838367939,198.81407122802733,0.05,-8.157694592371172,Stop Loss,False,198.8050813257192,71,0 days 00:15:00,298.8050813257192,0.5633802816901409,14,Friday,Overlap (13-17)
2024-07-26 14:30:00,2024-07-26 15:00:00,BUY,197.16449999999998,197.43810213117425,196.74017667365072,198.01747627449032,0.04,7.1136554105310665,Stop Loss,True,205.91873673625025,72,0 days 00:30:00,305.91873673625025,0.5694444444444444,14,Friday,Overlap (13-17)
2024-07-29 00:00:00,2024-07-29 00:45:00,SELL,198.496,198.28596789335634,198.985351695776,197.429224606514,0.05,6.826043465919156,Stop Loss,True,212.7447802021694,73,0 days 00:45:00,312.7447802021694,0.5753424657534246,0,Monday,Asia (00-08)
2024-07-29 01:00:00,2024-07-29 01:30:00,SELL,198.0875,197.8249082067147,198.55923488736153,197.08705074787142,0.05,8.534233281772572,Stop Loss,True,221.27901348394198,74,0 days 00:30:00,321.279013483942,0.581081081081081,1,Monday,Asia (00-08)
2024-07-29 01:30:00,2024-07-29 02:45:00,SELL,197.5345,197.61009197844638,198.00218475174904,196.53336565208437,0.05,-2.456739299506978,Stop Loss,False,218.822274184435,75,0 days 01:15:00,318.822274184435,0.5733333333333334,1,Monday,Asia (00-08)
2024-07-29 02:45:00,2024-07-29 09:45:00,SELL,197.63800000000003,197.2461421551509,198.1583122854233,196.6461199884415,0.05,12.735379957597104,Stop Loss,True,231.5576541420321,76,0 days 07:00:00,331.5576541420321,0.5789473684210527,2,Monday,Asia (00-08)
2024-07-30 06:00:00,2024-07-30 06:30:00,SELL,198.79250000000002,199.26415477871896,199.26415477871896,197.69657865047458,0.05,-15.328780308365637,Stop Loss,False,216.22887383366646,77,0 days 00:30:00,316.22887383366646,0.5714285714285714,6,Tuesday,Asia (00-08)
2024-07-30 06:30:00,2024-07-30 07:15:00,SELL,199.411,199.37636674765812,199.93316137051582,198.32940146780015,0.05,1.1255807011109908,Stop Loss,True,217.35445453477746,78,0 days 00:45:00,317.35445453477746,0.5769230769230769,6,Tuesday,Asia (00-08)
2024-07-30 08:45:00,2024-07-30 13:00:00,SELL,198.87900000000002,198.72238298209527,199.45032033109666,197.8994667925835,0.05,5.0900530819043865,Stop Loss,True,222.44450761668185,79,0 days 04:15:00,322.44450761668185,0.5822784810126582,8,Tuesday,London (08-13)
2024-07-30 13:00:00,2024-07-30 15:00:00,SELL,198.27500000000003,197.81658555810242,198.80343556404117,197.23196215629582,0.05,14.89846936167254,Stop Loss,True,237.3429769783544,80,0 days 02:00:00,337.3429769783544,0.5875,13,Tuesday,Overlap (13-17)
2024-07-30 15:15:00,2024-07-30 17:00:00,SELL,197.60000000000002,196.50236346721653,198.0932876288891,196.50236346721653,0.05,35.67318731546365,Take Profit,True,273.01616429381806,81,0 days 01:45:00,373.01616429381806,0.5925925925925926,15,Tuesday,Overlap (13-17)
2024-07-30 17:00:00,2024-07-30 18:30:00,SELL,196.70350000000002,196.84403892837852,197.26700118517877,195.59246160125736,0.06,-5.481018206761661,Stop Loss,False,267.53514608705643,82,0 days 01:30:00,367.53514608705643,0.5853658536585366,17,Tuesday,New York (17-22)
2024-07-30 18:30:00,2024-07-30 22:00:00,SELL,196.84750000000003,195.7831959342957,197.38396740913393,195.7831959342957,0.06,41.50785856246904,Take Profit,True,309.04300464952547,83,0 days 03:30:00,409.04300464952547,0.5903614457831325,18,Tuesday,New York (17-22)
2024-07-30 22:45:00,2024-07-31 01:45:00,SELL,196.22400000000002,195.82728727984443,196.78314191007615,195.18873889350894,0.06,15.471796086068053,Stop Loss,True,324.51480073559355,84,0 days 03:00:00,424.51480073559355,0.5952380952380952,22,Tuesday,New York (17-22)
2024-07-31 02:15:00,2024-07-31 03:45:00,SELL,196.262,195.18664937289304,196.7506625766754,195.22828712415696,0.06,41.93867445717132,Stop Loss,True,366.45347519276487,85,0 days 01:30:00,466.45347519276487,0.6,2,Wednesday,Asia (00-08)
2024-07-31 04:00:00,2024-07-31 04:15:00,SELL,196.63550000000004,196.33142031452053,197.14313205289844,195.58117679166799,0.07,13.835625689317597,Stop Loss,True,380.2891008820825,86,0 days 00:15:00,480.2891008820825,0.6046511627906976,4,Wednesday,Asia (00-08)
2024-07-31 04:30:00,2024-07-31 04:45:00,BUY,196.24349999999998,195.92326178610082,195.80044084763526,197.17376251792905,0.07,-14.57083873241176,Stop Loss,False,365.71826214967075,87,0 days 00:15:00,465.71826214967075,0.5977011494252874,4,Wednesday,Asia (00-08)
2024-07-31 05:00:00,2024-07-31 05:30:00,SELL,196.0115,196.5116497924328,196.5116497924328,195.0102318992615,0.07,-22.756815555691464,Stop Loss,False,342.9614465939793,88,0 days 00:30:00,442.9614465939793,0.5909090909090909,5,Wednesday,Asia (00-08)
2024-07-31 05:30:00,2024-07-31 06:45:00,SELL,196.55700000000002,195.8732895089036,197.03254660439492,195.58474112224582,0.07,31.108827344886468,Stop Loss,True,374.0702739388658,89,0 days 01:15:00,474.0702739388658,0.5955056179775281,5,Wednesday,Asia (00-08)
2024-07-31 06:45:00,2024-07-31 07:30:00,SELL,195.4635,195.07882122307493,196.0215887556076,194.42696949338915,0.07,17.502884350091378,Stop Loss,True,391.5731582889572,90,0 days 00:45:00,491.5731582889572,0.6,6,Wednesday,Asia (00-08)
2024-07-31 09:00:00,2024-07-31 10:45:00,SELL,193.1955,193.1679080041498,193.6997268395424,192.14867642688753,0.07,1.255435811184171,Stop Loss,True,392.82859410014134,91,0 days 01:45:00,492.82859410014134,0.6043956043956044,9,Wednesday,London (08-13)
2024-07-31 10:45:00,2024-07-31 11:15:00,SELL,193.2605,193.24779470611057,193.7574650566578,192.26605025339128,0.07,0.5780908719694935,Stop Loss,True,393.40668497211084,92,0 days 00:30:00,493.40668497211084,0.6086956521739131,10,Wednesday,London (08-13)
2024-07-31 11:15:00,2024-07-31 11:30:00,SELL,193.0525,193.12375506270754,193.54636108517647,192.05109290122988,0.07,-3.242105353192884,Stop Loss,False,390.16457961891797,93,0 days 00:15:00,490.16457961891797,0.6021505376344086,11,Wednesday,London (08-13)
2024-07-31 11:30:00,2024-07-31 12:30:00,SELL,192.75850000000003,192.90157603720561,193.26267301654818,191.74531401014332,0.07,-6.509959692854282,Stop Loss,False,383.6546199260637,94,0 days 01:00:00,483.6546199260637,0.5957446808510638,11,Wednesday,London (08-13)
2024-07-31 12:30:00,2024-07-31 12:45:00,SELL,192.9,193.30940062664513,193.37815275788307,191.92301423549654,0.07,-18.6277285123531,Stop Loss,False,365.0268914137106,95,0 days 00:15:00,465.0268914137106,0.5894736842105263,12,Wednesday,London (08-13)
2024-07-31 12:45:00,2024-07-31 13:45:00,SELL,193.1325,192.7891568522096,193.61366282224654,192.09084963321686,0.07,15.622113224462852,Stop Loss,True,380.64900463817344,96,0 days 01:00:00,480.64900463817344,0.59375,12,Wednesday,London (08-13)
2024-07-31 18:00:00,2024-07-31 19:15:00,SELL,193.8125,192.9208438183796,194.33548066616058,192.81761519908906,0.07,40.570356263727795,Stop Loss,True,421.2193609019012,97,0 days 01:15:00,521.2193609019012,0.5979381443298969,18,Wednesday,New York (17-22)
2024-07-31 20:15:00,2024-07-31 23:00:00,SELL,192.95550000000003,193.10732974756348,193.49426785039904,191.91783301162724,0.08,-7.895146873299609,Stop Loss,False,413.3242140286016,98,0 days 02:45:00,513.3242140286015,0.5918367346938775,20,Wednesday,New York (17-22)
2024-07-31 23:00:00,2024-08-01 00:45:00,SELL,193.118,192.425853330492,193.62906635332106,192.09026505279542,0.08,35.991626814415554,Stop Loss,True,449.31584084301716,99,0 days 01:45:00,549.3158408430172,0.5959595959595959,23,Wednesday,New York (17-22)
2024-08-01 05:00:00,2024-08-01 05:30:00,SELL,192.4925,192.68312402904974,192.9804877924919,191.49172411441805,0.08,-9.91244951058593,Stop Loss,False,439.4033913324312,100,0 days 00:30:00,539.4033913324313,0.59,5,Thursday,Asia (00-08)
2024-08-01 05:30:00,2024-08-01 07:00:00,SELL,192.65,192.07397226870577,193.1305366754532,191.6576554298401,0.08,29.95344202730007,Stop Loss,True,469.3568333597313,101,0 days 01:30:00,569.3568333597314,0.594059405940594,5,Thursday,Asia (00-08)
2024-08-01 07:00:00,2024-08-01 07:30:00,SELL,191.651,192.05534768210856,192.1741789112091,190.64177581167223,0.09,-23.654339403350207,Stop Loss,False,445.7024939563811,102,0 days 00:30:00,545.7024939563811,0.5882352941176471,7,Thursday,Asia (00-08)
2024-08-01 07:30:00,2024-08-01 08:00:00,SELL,191.98950000000002,191.44709916176123,192.512450565815,190.95394194316867,0.08,28.204843588417134,Stop Loss,True,473.9073375447982,103,0 days 00:30:00,573.9073375447982,0.5922330097087378,7,Thursday,Asia (00-08)
