exit_week,trades,wins,losses,win_rate,gross_profit,gross_loss,net_pnl,avg_pnl,max_win,max_loss,profit_factor,avg_duration,cumulative_pnl
2025-07-21/2025-07-27,18,9,9,0.5,8799.758111256566,3736.7120027154783,5063.046108541088,281.28033936339375,3096.950584650003,-1077.9018284881518,2.354946836914849,0 days 07:19:10,250681.23268584986
2025-07-28/2025-08-03,22,13,9,0.5909090909090909,18132.010828500257,5620.531496164851,12511.479332335406,568.7036060152458,3699.7685223817457,-1175.5821660279296,3.226031353239915,0 days 06:37:30,263192.71201818524
2025-08-04/2025-08-10,18,10,8,0.5555555555555556,12482.118839297053,5585.4836927820415,6896.635146515011,383.1463970286117,2626.486161351167,-1290.841673314553,2.234742687625663,0 days 04:28:20,270089.3471647003
2025-08-11/2025-08-17,11,6,5,0.5454545454545454,9270.476685331745,2008.1786841066603,7262.298001225085,660.2089092022804,3368.398317694627,-762.7866321064048,4.616360465680236,0 days 11:55:54.545454545,277351.6451659254
2025-08-18/2025-08-24,15,7,8,0.4666666666666667,10928.843386341045,7492.407937408231,3436.4354489328116,229.09569659552076,3142.337450385057,-1320.0395240973037,1.458655678873986,0 days 09:49:00,280788.0806148582
2025-08-25/2025-08-31,6,4,2,0.6666666666666666,5777.410203948484,991.2579093606623,4786.152294587822,797.6920490979704,3705.60186505314,-506.25025135942536,5.828362275237507,0 days 14:40:00,285574.232909446
2025-09-01/2025-09-07,15,9,6,0.6,9541.87501898793,4717.594393345102,4824.280625642828,321.6187083761886,2601.1708915233244,-1319.0870000725708,2.0226145410992147,0 days 13:21:00,290398.5135350888
2025-09-08/2025-09-14,6,4,2,0.6666666666666666,2673.943533672265,961.5921601618566,1712.3513735104084,285.3918955850681,1028.0589172473854,-944.7476413667814,2.7807459798987786,0 days 10:37:30,292110.86490859924
2025-09-15/2025-09-21,9,5,4,0.5555555555555556,3438.574124892213,2874.433156707156,564.1409681850573,62.6823297983397,1765.6539490438945,-1470.4497963541457,1.1962616409669156,0 days 22:03:20,292675.0058767843
2025-09-22/2025-09-28,5,2,3,0.4,279.1641170013861,980.4920608558093,-701.3279438544232,-140.26558877088465,199.68962129473766,-675.5477234625503,0.2847183859476857,0 days 10:21:00,291973.67793292983
2025-09-29/2025-10-05,12,6,6,0.5,13207.009426063592,4491.190913962995,8715.818512100597,726.3182093417164,6575.385313961583,-997.371239425604,2.940647520683956,0 days 16:17:30,300689.49644503044
2025-10-06/2025-10-12,23,13,10,0.5652173913043478,20796.84698721875,6141.236988075449,14655.6099991433,637.2004347453609,2601.412066817247,-1207.90204656965,3.386426387322353,0 days 04:26:05.217391304,315345.1064441737
2025-10-13/2025-10-19,12,8,4,0.6666666666666666,10437.722583532883,2648.041461364471,7789.681122168411,649.1400935140342,3446.51024937626,-1191.0116626597471,3.9416764185235147,0 days 05:18:45,323134.78756634216
2025-10-20/2025-10-26,10,5,5,0.5,5811.56809309163,2275.669945697935,3535.898147393695,353.5898147393695,2234.585823715079,-1000.114450214383,2.553783383252994,0 days 09:57:00,326670.6857137359
2025-10-27/2025-11-02,18,12,6,0.6666666666666666,14138.94735739247,4207.015353695603,9931.932003696866,551.7740002053814,3309.0031385421385,-1450.0248253345305,3.36080241422753,0 days 04:20:50,336602.61771743273
2025-11-03/2025-11-09,18,10,8,0.5555555555555556,13571.944243785161,6392.855638554323,7179.088605230838,398.83825584615767,3451.240772008859,-1244.5993038490997,2.122986191325026,0 days 07:04:10,343781.7063226636
2025-11-10/2025-11-16,11,7,4,0.6363636363636364,7466.1363976353305,2001.811776508177,5464.3246211271535,496.75678373883215,2479.2054046338803,-932.9354793279308,3.729689516892915,0 days 04:40:54.545454545,349246.03094379074
2025-11-17/2025-11-23,24,9,15,0.375,7491.974460221414,6718.553900659671,773.420559561743,32.22585664840596,3480.313339829408,-1124.5805962894124,1.1151171176115449,0 days 05:10:00,350019.4515033525
2025-11-24/2025-11-30,9,4,5,0.4444444444444444,2982.213365255845,2547.434866156159,434.77849909968586,48.30872212218732,1581.7913082027815,-899.2222252421129,1.1706730581715425,0 days 06:16:40,350454.23000245215
2025-12-01/2025-12-07,10,7,3,0.7,7378.878564013383,2055.695930090927,5323.182633922457,532.3182633922457,2435.3019535541166,-1055.6934031833052,3.589479580127885,0 days 12:40:30,355777.4126363746
2025-12-08/2025-12-14,14,6,8,0.42857142857142855,6589.865066747904,5395.2342818631605,1194.6307848847437,85.33077034891026,2777.7396827935804,-1419.851397691808,1.22142333816729,0 days 07:11:47.142857142,356972.0434212593
2025-12-15/2025-12-21,22,11,11,0.5,17043.82441429796,7267.15530691974,9776.66910737822,444.39405033537366,3144.5973306893934,-1234.0675167218578,2.345322714937568,0 days 08:04:46.363636363,366748.71252863755
2025-12-22/2025-12-28,12,6,6,0.5,7146.479191595525,4714.68897343965,2431.7902181558748,202.6491848463229,2948.8377660512556,-1100.8514395752868,1.5157901681013195,0 days 08:23:45,369180.50274679344
2025-12-29/2026-01-04,11,8,3,0.7272727272727273,7057.392956198598,2279.0577442960825,4778.335211902515,434.3941101729559,2831.5279722213377,-1141.9556121508024,3.0966275312073623,0 days 14:23:10.909090909,373958.83795869595
2026-01-05/2026-01-11,13,6,7,0.46153846153846156,7407.180523928333,4466.517957436529,2940.662566491803,226.20481280706176,3462.371835112535,-991.2252788490008,1.658379210497911,0 days 12:09:13.846153846,376899.50052518776
